date,daily,male,female,others,Total dose 1,Total dose 2,Total Precuation dose,covishield,covaxin,sputnik,zycov,corbevax,covovax,gemcovacc,gemcovacc_om,total
2021-10-19,1628,1334764,1559217,769,1938832,955918,0,2526290,364160,4300,0,0,0,0,0,2894750
2021-10-20,2961,1336089,1560868,771,1939291,958437,0,2528758,364657,4313,0,0,0,0,0,2897728
2021-10-21,12576,1341686,1567931,773,1941215,969175,0,2540644,365413,4333,0,0,0,0,0,2910390
2021-10-22,11539,1346926,1574252,776,1942770,979184,0,2551358,366231,4365,0,0,0,0,0,2921954
2021-10-23,7368,1350185,1578381,779,1943695,985650,0,2558258,366704,4383,0,0,0,0,0,2929345
2021-10-24,207,1350278,1578503,779,1943709,985851,0,2558465,366712,4383,0,0,0,0,0,2929560
2021-10-25,13324,1355876,1586233,785,1945213,997681,0,2571322,367172,4400,0,0,0,0,0,2942894
2021-10-26,16254,1362884,1595480,794,1946919,1012239,0,2587222,367526,4410,0,0,0,0,0,2959158
2021-10-27,3444,1364471,1597343,794,1947322,1015286,0,2590436,367752,4420,0,0,0,0,0,2962608
2021-10-28,15705,1371155,1606372,796,1948967,1029356,0,2605605,368282,4436,0,0,0,0,0,2978323
2021-10-29,13145,1377035,1613640,800,1950319,1041156,0,2618285,368742,4448,0,0,0,0,0,2991475
2021-10-30,7298,1380227,1617770,803,1951064,1047736,0,2625392,368940,4468,0,0,0,0,0,2998800
2021-10-31,226,1380366,1617859,803,1951077,1047951,0,2625557,369003,4468,0,0,0,0,0,2999028
2021-11-01,10848,1385344,1623731,808,1952355,1057528,0,2636105,369298,4480,0,0,0,0,0,3009883
2021-11-02,12390,1390806,1630673,814,1953780,1068513,0,2648271,369528,4494,0,0,0,0,0,3022293
2021-11-03,2768,1392125,1632127,815,1954065,1071002,0,2650809,369753,4505,0,0,0,0,0,3025067
2021-11-04,10180,1396456,1637988,825,1955100,1080169,0,2660841,369910,4518,0,0,0,0,0,3035269
2021-11-05,14413,1402691,1646178,832,1956432,1093269,0,2674792,370374,4535,0,0,0,0,0,3049701
2021-11-06,6701,1405536,1650039,835,1956931,1099479,0,2681306,370549,4555,0,0,0,0,0,3056410
2021-11-07,162,1405613,1650131,835,1956940,1099639,0,2681473,370551,4555,0,0,0,0,0,3056579
2021-11-08,13211,1411232,1657731,837,1957841,1111959,0,2694315,370926,4559,0,0,0,0,0,3069800
2021-11-09,17532,1418975,1667522,839,1959026,1128310,0,2711699,371069,4568,0,0,0,0,0,3087336
2021-11-10,6137,1421786,1670852,842,1959460,1134020,0,2717613,371292,4575,0,0,0,0,0,3093480
2021-11-11,21753,1430713,1683692,852,1960974,1154283,0,2739075,371599,4583,0,0,0,0,0,3115257
2021-11-12,19920,1439096,1695387,858,1962301,1173040,0,2758634,372119,4588,0,0,0,0,0,3135341
2021-11-13,7247,1442109,1699636,860,1962785,1179820,0,2765779,372224,4602,0,0,0,0,0,3142605
2021-11-14,98,1442160,1699684,860,1962796,1179908,0,2765872,372230,4602,0,0,0,0,0,3142704
2021-11-15,18751,1450465,1710124,870,1964102,1197357,0,2784291,372554,4614,0,0,0,0,0,3161459
2021-11-16,19676,1459274,1720986,878,1965408,1215730,0,2803372,373147,4619,0,0,0,0,0,3181138
2021-11-17,4664,1461459,1723469,879,1965789,1220018,0,2807863,373315,4629,0,0,0,0,0,3185807
2021-11-18,19025,1469259,1734689,887,1967124,1237711,0,2826353,373848,4634,0,0,0,0,0,3204835
2021-11-19,16891,1476590,1744493,892,1968184,1253791,0,2843180,374157,4638,0,0,0,0,0,3221975
2021-11-20,6882,1479544,1748464,892,1968636,1260264,0,2849933,374320,4647,0,0,0,0,0,3228900
2021-11-21,117,1479597,1748536,892,1968642,1260383,0,2850054,374324,4647,0,0,0,0,0,3229025
2021-11-22,10087,1483935,1754281,896,1969390,1269722,0,2859758,374698,4656,0,0,0,0,0,3239112
2021-11-23,7460,1487226,1758471,897,1969930,1276664,0,2866825,375110,4659,0,0,0,0,0,3246594
2021-11-24,1493,1487958,1759397,898,1970103,1278150,0,2868298,375292,4663,0,0,0,0,0,3248253
2021-11-25,1989,1488894,1760450,899,1970302,1279941,0,2869823,375755,4665,0,0,0,0,0,3250243
2021-11-26,22716,1498877,1773183,905,1971683,1301282,0,2892293,376006,4666,0,0,0,0,0,3272965
2021-11-27,10395,1503133,1779355,911,1972296,1311103,0,2902614,376115,4670,0,0,0,0,0,3283399
2021-11-28,178,1503231,1779442,911,1972317,1311267,0,2902799,376115,4670,0,0,0,0,0,3283584
2021-11-29,21953,1512572,1792052,926,1973969,1331581,0,2924460,376409,4681,0,0,0,0,0,3305550
2021-11-30,23955,1522781,1805797,935,1975862,1353651,0,2948181,376650,4682,0,0,0,0,0,3329513
2021-12-01,5459,1525309,1808731,935,1976451,1358524,0,2953479,376805,4691,0,0,0,0,0,3334975
2021-12-02,18182,1532927,1819322,945,1978223,1374971,0,2971518,376979,4697,0,0,0,0,0,3353194
2021-12-03,16877,1540367,1828762,953,1979662,1390420,0,2988051,377327,4704,0,0,0,0,0,3370082
